run_id,model,segment,epoch,step,epoch_training_seconds,epoch_validation_seconds,epoch_checkpoint_seconds,wall_seconds,peak_allocated_bytes,peak_reserved_bytes
dynunet-batch-seed0,dynunet,current,17,1700,22.7334851808846,7.711350917816162e-07,0.4418755993247032,547.7365404367447,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,18,1800,22.74329101294279,8.009374141693115e-07,0.45243531838059425,570.9239608719945,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,19,1900,22.751372434198856,7.487833499908447e-07,0.4642069600522518,594.1298598013818,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,20,2000,22.75211264565587,73.03248027339578,0.5087813101708889,690.3810186572373,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,21,2100,22.670284252613783,9.57399606704712e-07,0.4154018275439739,713.5648029632866,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,22,2200,22.862317450344563,8.605420589447021e-07,0.47232139855623245,736.8443621210754,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,23,2300,22.734677586704493,7.972121238708496e-07,0.4580444134771824,760.053420547396,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,24,2400,22.745222359895706,5.997717380523682e-07,0.4527994506061077,783.2589361295104,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,25,2500,22.74952420964837,7.450580596923828e-07,0.4379546381533146,806.4634882062674,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,26,2600,22.758129466325045,6.817281246185303e-07,0.4461391642689705,829.6617924943566,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,27,2700,22.761244103312492,7.227063179016113e-07,0.43978288397192955,852.8712990246713,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,28,2800,22.73837374895811,8.642673492431641e-07,0.4471118003129959,876.0516115762293,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,29,2900,22.73482619225979,7.487833499908447e-07,0.44826341420412064,899.2356188260019,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,30,3000,22.737279318273067,72.3111444786191,0.4931831359863281,994.7341490238905,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,31,3100,22.660706639289856,7.338821887969971e-07,0.4078703746199608,1017.8929725699127,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,32,3200,22.698670774698257,6.370246410369873e-07,0.4388984516263008,1041.0012438818812,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,33,3300,22.718936186283827,9.201467037200928e-07,0.4343649111688137,1064.161284338683,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,34,3400,22.74221556633711,8.549541234970093e-06,0.4541931077837944,1087.3402542993426,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,35,3500,22.760482348501682,6.407499313354492e-07,0.4538174644112587,1110.5572263784707,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,36,3600,22.76550256833434,7.189810276031494e-07,0.44151363521814346,1133.7786165624857,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,37,3700,22.77287008240819,9.499490261077881e-07,0.4353087991476059,1156.9954931028187,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,38,3800,22.74854814633727,1.1622905731201172e-06,0.4547874666750431,1180.1816224195063,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,39,3900,22.874433133751154,7.599592208862305e-07,0.43665412440896034,1203.5129851549864,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,40,4000,22.755216866731644,72.30673939734697,0.449115514755249,1299.013761498034,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,41,4100,22.657755739986897,8.866190910339355e-07,0.46099546551704407,1322.1252180822194,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,42,4200,22.70366806164384,6.48200511932373e-07,0.456316489726305,1345.2919541485608,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,43,4300,22.728463642299175,7.301568984985352e-07,0.4967414140701294,1368.478876274079,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,44,4400,22.770720150321722,7.599592208862305e-07,0.4375918209552765,1391.7487634643912,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,45,4500,22.749685242772102,8.948147296905518e-06,0.49303218722343445,1414.9381968565285,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,46,4600,22.753864463418722,7.115304470062256e-07,0.4658293314278126,1438.1872239224613,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,47,4700,22.763637248426676,7.525086402893066e-07,0.45200706273317337,1461.4188485145569,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,48,4800,22.785494275391102,8.229166269302368e-06,0.44505631923675537,1484.6583518981934,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,49,4900,22.810891941189766,8.67992639541626e-07,0.4631030261516571,1507.9164947606623,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,50,5000,22.794394236057997,76.61055302247405,0.5423758737742901,1607.7868032418191,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,51,5100,22.65362011641264,3.2782554626464844e-06,0.43722526729106903,1630.987868823111,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,52,5200,22.710408926010132,7.599592208862305e-07,0.47907795011997223,1654.137478966266,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,53,5300,22.731487691402435,9.760260581970215e-07,0.4902910254895687,1677.3586803227663,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,54,5400,22.723781790584326,1.1809170246124268e-06,0.4715484492480755,1700.5751079432666,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,55,5500,22.726212952286005,1.2200325727462769e-05,0.49012627452611923,1723.7751727104187,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,56,5600,22.73904237151146,7.82310962677002e-07,0.49575819820165634,1747.0065444335341,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,57,5700,22.767076052725315,9.08970832824707e-07,0.47570641338825226,1770.27155841887,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,58,5800,22.733597204089165,9.94652509689331e-07,0.52232401445508,1793.4829836711287,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,59,5900,22.740450110286474,6.593763828277588e-07,0.46243711933493614,1816.7478774823248,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,60,6000,22.7335397452116,68.32531019300222,0.5211551561951637,1908.2862862832844,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,61,6100,22.655652653425932,7.003545761108398e-07,0.443967342376709,1931.468114901334,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,62,6200,22.694129038602114,9.57399606704712e-07,0.47407855838537216,1954.6081804558635,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,63,6300,22.718785773962736,9.387731552124023e-07,0.4752925634384155,1977.803274475038,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,64,6400,22.733254197984934,8.23289155960083e-07,0.47013964876532555,2001.0142882019281,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,65,6500,22.730281721800566,7.748603820800781e-07,0.4716709889471531,2024.21715253219,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,66,6600,22.754191283136606,5.453824996948242e-06,0.47949063405394554,2047.4452986977994,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,67,6700,22.77262680977583,6.631016731262207e-07,0.4779887720942497,2070.7079674340785,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,68,6800,22.73100233078003,9.611248970031738e-07,0.4762291684746742,2093.9207687824965,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,69,6900,22.741123780608177,7.897615432739258e-07,0.4697210006415844,2117.1403269544244,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,70,7000,22.7434120811522,69.50223292782903,0.4906555153429508,2209.857763245702,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,71,7100,22.654437735676765,7.7858567237854e-07,0.437780998647213,2233.0074460208416,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,72,7200,22.728119757026434,1.0170042514801025e-06,0.4581967890262604,2256.1751950904727,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,73,7300,22.7425172701478,8.940696716308594e-07,0.5063066184520721,2279.3805197663605,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,74,7400,22.769527938216925,6.817281246185303e-07,0.4715818911790848,2302.658923264593,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,75,7500,22.736487802118063,7.897615432739258e-07,0.47237787768244743,2325.8692834712565,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,76,7600,22.733743604272604,7.7858567237854e-07,0.49429304152727127,2349.077491607517,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,77,7700,22.742271978408098,7.338821887969971e-07,0.509904321283102,2372.317549329251,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,78,7800,22.757988296449184,6.92903995513916e-06,0.4555905759334564,2395.587318625301,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,79,7900,22.744162119925022,2.51084566116333e-06,0.4678608551621437,2418.7893668822944,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,80,8000,22.89219892397523,68.81594089791179,0.5410306341946125,2510.9676692299545,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,81,8100,22.654217429459095,8.419156074523926e-07,0.4417858235538006,2534.1681090816855,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,82,8200,22.72401002794504,9.275972843170166e-07,0.4627785198390484,2557.3357066251338,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,83,8300,22.744126439094543,9.499490261077881e-07,0.45633991807699203,2580.5449825190008,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,84,8400,22.759689535945654,1.1064112186431885e-06,0.46610305085778236,2603.7663452401757,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,85,8500,22.76822103559971,9.08970832824707e-07,0.45976436883211136,2627.0028803125024,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,86,8600,22.745632223784924,5.923211574554443e-07,0.4781734310090542,2650.2105703763664,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,87,8700,22.74447351321578,1.1175870895385742e-06,0.47648003324866295,2673.4353695474565,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,88,8800,22.780892577022314,8.568167686462402e-07,0.46746161952614784,2696.695090610534,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,89,8900,22.7480514831841,1.039355993270874e-06,0.45533738285303116,2719.912865936756,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,90,9000,22.751442912966013,71.69436555728316,0.4742497429251671,2814.816304579377,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,91,9100,22.671044439077377,1.0132789611816406e-06,0.47247228771448135,2837.9665662162006,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,92,9200,22.880381397902966,9.98377799987793e-07,0.46456433832645416,2861.330276954919,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,93,9300,22.738307438790798,7.934868335723877e-07,0.49751149490475655,2884.535302836448,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,94,9400,22.758604533970356,1.0691583156585693e-06,0.4691091440618038,2907.7936802096665,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,95,9500,22.772971406579018,8.605420589447021e-07,0.4654598757624626,2931.0465838089585,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,96,9600,22.747617200016975,4.403293132781982e-06,0.5128983557224274,2954.261979330331,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,97,9700,22.784801948815584,2.7604401111602783e-06,0.47493597865104675,2977.5620519332588,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,98,9800,22.754399105906487,9.760260581970215e-07,0.4738439731299877,3000.793695166707,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,99,9900,22.75782859325409,4.9173831939697266e-06,0.48080672323703766,3024.027528606355,8171400704.0,11270094848.0
dynunet-batch-seed0,dynunet,current,100,10000,22.75916526839137,67.74613375589252,0.48868461698293686,3115.0158480405807,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,1,100,23.046653781086206,87.04884138703346,0.4202965945005417,110.09553572535515,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,2,200,22.63079359382391,3.982335329055786e-06,0.4109116196632385,133.1613381691277,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,3,300,22.698050770908594,8.270144462585449e-07,0.4624486044049263,156.27224346622825,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,4,400,22.973654992878437,8.307397365570068e-07,0.43126482889056206,179.7106007747352,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,5,500,22.797197557985783,7.897615432739258e-07,0.4482729658484459,202.9525239057839,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,6,600,22.80634268000722,9.462237358093262e-07,0.4729376882314682,226.20934830978513,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,7,700,22.7590855024755,7.487833499908447e-07,0.4878125376999378,249.44350627437234,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,8,800,22.743824165314436,7.189810276031494e-07,0.4844352677464485,272.6772699318826,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,9,900,22.797855626791716,6.92903995513916e-07,0.4718800485134125,295.96151826158166,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,10,1000,22.867986854165792,65.5733793489635,0.45113580301404,384.87689266353846,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,11,1100,23.060834553092718,7.7858567237854e-07,0.4163363426923752,408.39355059340596,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,12,1200,22.940946329385042,5.465000867843628e-06,0.43784549832344055,431.7527462504804,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,13,1300,23.017975594848394,1.0989606380462646e-06,0.43866102397441864,455.2107060216367,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,14,1400,22.866678096354008,8.493661880493164e-07,0.7133750282227993,478.5180306583643,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,15,1500,22.82440558820963,8.195638656616211e-07,0.4328117184340954,502.05804934725165,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,16,1600,22.764698520302773,8.977949619293213e-07,0.43089860677719116,525.2576612755656,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,17,1700,22.84246611967683,6.51925802230835e-07,0.48551688715815544,548.5332343876362,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,18,1800,22.83105830475688,6.288290023803711e-06,0.451327346265316,571.8521533049643,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,19,1900,22.871894918382168,8.381903171539307e-07,0.4978983774781227,595.1774697899818,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,20,2000,23.04528820514679,73.23578892275691,0.47151394560933113,691.9584861248732,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,21,2100,22.844056215137243,1.0579824447631836e-06,0.4332446977496147,715.2787295281887,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,22,2200,22.73797408118844,1.1101365089416504e-06,0.4325949065387249,738.4515954144299,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,23,2300,22.770293585956097,9.387731552124023e-07,0.4489361643791199,761.6566352695227,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,24,2400,22.83090788498521,4.3995678424835205e-06,0.4593389257788658,784.9387178756297,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,25,2500,22.76096722856164,8.419156074523926e-07,0.4950473792850971,808.1611470133066,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,26,2600,22.89572538435459,7.487833499908447e-07,0.44789526984095573,831.5538678690791,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,27,2700,22.753283254802227,8.717179298400879e-07,0.44994552806019783,854.7571311630309,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,28,2800,22.738558132201433,9.723007678985596e-07,0.4489605017006397,877.9478369988501,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,29,2900,22.785503037273884,9.872019290924072e-07,0.44152891635894775,901.1845370940864,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,30,3000,22.759019061923027,72.06545754522085,0.4496997222304344,996.4526889249682,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,31,3100,22.69641873985529,8.195638656616211e-07,0.4465917758643627,1019.6033886186779,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,32,3200,22.804041922092438,4.552304744720459e-06,0.4487721286714077,1042.856256853789,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,33,3300,22.84551228955388,1.084059476852417e-06,0.4485965631902218,1066.1528291590512,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,34,3400,22.79609763994813,8.083879947662354e-07,0.44042569771409035,1089.4000146314502,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,35,3500,22.7439788505435,8.307397365570068e-07,0.44239941239356995,1112.586691595614,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,36,3600,22.750561892986298,8.67992639541626e-07,0.44232963398098946,1135.7817931771278,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,37,3700,22.809294931590557,8.605420589447021e-07,0.4210031069815159,1159.0356111750007,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,38,3800,22.788507625460625,8.009374141693115e-07,0.439645454287529,1182.2472184635699,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,39,3900,23.004271488636732,6.780028343200684e-07,0.44074807688593864,1205.6931533627212,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,40,4000,22.759206775575876,65.90956537425518,0.48218899592757225,1294.8048167563975,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,41,4100,22.89525432139635,7.7858567237854e-07,0.42059317976236343,1318.1870852038264,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,42,4200,22.802667573094368,7.860362529754639e-07,0.4465348608791828,1341.4122364595532,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,43,4300,22.9044609926641,8.493661880493164e-07,0.4399123415350914,1364.765412054956,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,44,4400,22.824187345802784,9.424984455108643e-07,0.4397624768316746,1388.0316318422556,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,45,4500,22.848977599292994,6.705522537231445e-07,0.4406690299510956,1411.3225160464644,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,46,4600,22.844315320253372,8.381903171539307e-07,0.4417400099337101,1434.6097245402634,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,47,4700,22.80203541740775,2.1345913410186768e-06,0.43854353949427605,1457.855751492083,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,48,4800,22.80711068958044,7.338821887969971e-07,0.42449454590678215,1481.1035867258906,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,49,4900,25.563848551362753,7.599592208862305e-07,0.4308824837207794,1507.0939500294626,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,50,5000,22.759367249906063,72.90641186758876,0.436037540435791,1603.1926693059504,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,51,5100,22.711590226739645,1.2218952178955078e-06,0.5045343972742558,1626.3450632803142,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,52,5200,22.753306586295366,4.652887582778931e-06,0.43167196586728096,1649.605025447905,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,53,5300,22.82191402092576,8.009374141693115e-07,0.4308554269373417,1672.8609495460987,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,54,5400,22.760720819234848,1.0132789611816406e-06,0.4331030882894993,1696.0547774545848,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,55,5500,22.77016991749406,8.307397365570068e-07,0.4506411775946617,1719.2851193509996,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,56,5600,22.89922721683979,9.499490261077881e-07,0.44047265872359276,1742.6372983567417,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,57,5700,22.7485889531672,9.201467037200928e-07,0.4304690398275852,1765.828495517373,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,58,5800,22.74774995446205,9.424984455108643e-07,0.4291788786649704,1789.0144043117762,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,59,5900,22.88017711788416,8.381903171539307e-07,0.4335896149277687,1812.3257638216019,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,60,6000,22.74076210334897,67.46478572487831,0.42867013812065125,1902.9670511335135,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,61,6100,22.68885461986065,9.126961231231689e-07,0.42583292350172997,1926.089227180928,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,62,6200,22.80339441075921,6.444752216339111e-06,0.4275278337299824,1949.3207060359418,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,63,6300,22.755305916070938,7.413327693939209e-07,0.43561096861958504,1972.5056374780834,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,64,6400,22.890883792191744,8.381903171539307e-07,0.4234735891222954,1995.8341628275812,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,65,6500,22.750984717160463,8.717179298400879e-07,0.42143872380256653,2019.0106626190245,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,66,6600,22.74292252212763,8.009374141693115e-07,0.41879427805542946,2042.1770429834723,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,67,6700,22.780365210026503,1.0579824447631836e-06,0.4734328016638756,2065.37821495533,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,68,6800,22.749862615019083,8.67992639541626e-07,0.4680772125720978,2088.6038262844086,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,69,6900,22.769738290458918,7.37607479095459e-07,0.4994211904704571,2111.8438770994544,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,70,7000,22.761676639318466,74.72708715125918,0.44928397238254547,2209.834898661822,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,71,7100,22.691877502948046,8.009374141693115e-07,0.4642101936042309,2232.9804583266377,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,72,7200,22.77414930984378,1.0207295417785645e-06,0.4420558959245682,2256.221096545458,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,73,7300,23.016384202986956,8.530914783477783e-07,0.46581239625811577,2279.68155477196,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,74,7400,22.8520597666502,7.748603820800781e-07,0.438300509005785,2303.0016474090517,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,75,7500,22.96731186658144,8.195638656616211e-07,0.44196969643235207,2326.4095626436174,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,76,7600,22.807289481163025,8.903443813323975e-07,0.481483593583107,2349.660888310522,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,77,7700,22.74785578623414,9.08970832824707e-07,0.4730446971952915,2372.9254063777626,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,78,7800,22.759430326521397,7.078051567077637e-07,0.47944195941090584,2396.160207118839,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,79,7900,22.744370114058256,8.828938007354736e-07,0.4899567663669586,2419.3861573189497,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,80,8000,23.358755979686975,72.96302834525704,0.45843159034848213,2516.200241897255,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,81,8100,22.67267259210348,3.4794211387634277e-06,0.4208003543317318,2539.336141064763,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,82,8200,22.727028347551823,1.0579824447631836e-06,0.4572793133556843,2562.4859500415623,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,83,8300,22.75076414272189,6.023794412612915e-06,0.48020506650209427,2585.6961058713496,8171400704.0,11270094848.0
dynunet-per-sample-seed0,dynunet,current,84,8400,22.760975901037455,6.668269634246826e-07,0.46713490411639214,2608.9397021979094,8171400704.0,11270094848.0
