run_id,model,segment,epoch,step,epoch_training_seconds,epoch_validation_seconds,epoch_checkpoint_seconds,wall_seconds,peak_allocated_bytes,peak_reserved_bytes
dynunet-control10k-seed0,dynunet,current,42,4200,22.59535126760602,5.89713454246521e-06,0.44752104580402374,1358.2386186085641,8171400704.0,11270094848.0
dynunet-control10k-seed0,dynunet,current,43,4300,22.617676053196192,8.828938007354736e-07,0.4513918533921242,1381.3061278536916,8171400704.0,11270094848.0
dynunet-control10k-seed0,dynunet,current,44,4400,22.645992923527956,7.934868335723877e-07,0.47079898416996,1404.4055020548403,8171400704.0,11270094848.0
dynunet-control10k-seed0,dynunet,current,45,4500,22.63676792755723,6.712973117828369e-06,0.4697481840848923,1427.5152698978782,8171400704.0,11270094848.0
dynunet-control10k-seed0,dynunet,current,46,4600,22.625054765492678,8.419156074523926e-07,0.4726395756006241,1450.6121916472912,8171400704.0,11270094848.0
dynunet-control10k-seed0,dynunet,current,47,4700,22.636180590838194,1.1101365089416504e-06,0.4618151783943176,1473.7233142852783,8171400704.0,11270094848.0
dynunet-control10k-seed0,dynunet,current,48,4800,22.62862066179514,8.866190910339355e-07,0.4528224691748619,1496.8180313445628,8171400704.0,11270094848.0
dynunet-control10k-seed0,dynunet,current,49,4900,22.63633793592453,7.487833499908447e-07,0.449947826564312,1519.9094133488834,8171400704.0,11270094848.0
dynunet-control10k-seed0,dynunet,current,50,5000,22.631003879010677,67.66412129625678,0.5046693757176399,1610.6565078161657,8171400704.0,11270094848.0
dynunet-control10k-seed0,dynunet,current,51,5100,22.56899704411626,4.26173210144043e-06,0.43394559249281883,1633.7353718020022,8171400704.0,11270094848.0
dynunet-control10k-seed0,dynunet,current,52,5200,22.606323342770338,7.897615432739258e-07,0.471645250916481,1656.7776490151882,8171400704.0,11270094848.0
dynunet-control10k-seed0,dynunet,current,53,5300,22.632491622120142,8.530914783477783e-07,0.47823793068528175,1679.884364772588,8171400704.0,11270094848.0
dynunet-control10k-seed0,dynunet,current,54,5400,22.629034753888845,4.868954420089722e-06,0.4717742130160332,1702.9939320348203,8171400704.0,11270094848.0
dynunet-control10k-seed0,dynunet,current,55,5500,22.629548721015453,8.083879947662354e-07,0.46889403462409973,1726.0973544940352,8171400704.0,11270094848.0
dynunet-deep10k-seed0,dynunet,current,1,100,24.086899381130934,99.00076178461313,0.5279030688107014,123.08771228417754,8311522816.0,11723079680.0
dynunet-deep10k-seed0,dynunet,current,2,200,22.95184528082609,6.3478946685791016e-06,0.4308740273118019,146.57193084433675,8311522816.0,11723079680.0
dynunet-deep10k-seed0,dynunet,current,3,300,22.96795853227377,9.909272193908691e-07,0.4748990871012211,169.97268103808165,8311522816.0,11723079680.0
dynunet-deep10k-seed0,dynunet,current,4,400,23.175006169825792,8.344650268554688e-07,0.5223733969032764,193.62485836073756,8311522816.0,11723079680.0
dynunet-deep10k-seed0,dynunet,current,5,500,23.05070161819458,8.098781108856201e-06,0.44336705282330513,217.20024184137583,8311522816.0,11723079680.0
dynunet-deep10k-seed0,dynunet,current,6,600,23.04446253180504,2.738088369369507e-06,0.45941266417503357,240.71748641505837,8311522816.0,11723079680.0
dynunet-deep10k-seed0,dynunet,current,7,700,23.07189741358161,7.860362529754639e-07,0.45646103098988533,264.25115786865354,8311522816.0,11723079680.0
dynunet-deep10k-seed0,dynunet,current,8,800,23.054840620607138,7.82310962677002e-07,0.4390620328485966,287.76476826891303,8311522816.0,11723079680.0
dynunet-deep10k-seed0,dynunet,current,9,900,23.032101064920425,7.264316082000732e-07,0.5224302411079407,311.2379891015589,8311522816.0,11723079680.0
dynunet-deep10k-seed0,dynunet,current,10,1000,23.05869208648801,71.9528030641377,0.48711223900318146,406.77423521503806,8311522816.0,11723079680.0
dynunet-deep10k-seed0,dynunet,current,11,1100,22.930137384682894,1.0021030902862549e-06,0.43171563372015953,430.1963462866843,8311522816.0,11723079680.0
dynunet-deep10k-seed0,dynunet,current,12,1200,22.987217899411917,6.85080885887146e-06,0.46699564158916473,453.6171945184469,8311522816.0,11723079680.0
dynunet-deep10k-seed0,dynunet,current,13,1300,22.980289548635483,7.189810276031494e-07,0.4556071124970913,477.0672290697694,8311522816.0,11723079680.0
dynunet-deep10k-seed0,dynunet,current,14,1400,23.022109176963568,7.003545761108398e-07,0.461465772241354,500.5471398383379,8311522816.0,11723079680.0
dynunet-deep10k-seed0,dynunet,current,15,1500,23.002441830933094,8.009374141693115e-07,0.4648943431675434,524.0134734287858,8311522816.0,11723079680.0
dynunet-deep10k-seed0,dynunet,current,16,1600,23.042816158384085,7.525086402893066e-07,0.44331758841872215,547.5233113914728,8311522816.0,11723079680.0
dynunet-deep10k-seed0,dynunet,current,17,1700,23.043769154697657,9.08970832824707e-07,0.46827559545636177,571.0123915746808,8311522816.0,11723079680.0
dynunet-deep10k-seed0,dynunet,current,18,1800,23.06648498773575,2.8461217880249023e-06,0.47370192781090736,594.5495182536542,8311522816.0,11723079680.0
dynunet-deep10k-seed0,dynunet,current,19,1900,23.07060009613633,7.338821887969971e-07,0.443657997995615,618.0960470698774,8311522816.0,11723079680.0
dynunet-deep10k-seed0,dynunet,current,20,2000,23.065208066254854,73.79326242208481,0.4862537868320942,715.4002246670425,8311522816.0,11723079680.0
dynunet-deep10k-seed0,dynunet,current,21,2100,23.078139763325453,7.972121238708496e-07,0.42575371637940407,738.9696243740618,8311522816.0,11723079680.0
dynunet-deep10k-seed0,dynunet,current,22,2200,22.923828285187483,1.080334186553955e-06,0.45361560583114624,762.3209413550794,8311522816.0,11723079680.0
dynunet-deep10k-seed0,dynunet,current,23,2300,22.98349254578352,7.338821887969971e-07,0.4488162323832512,785.7601918689907,8311522816.0,11723079680.0
dynunet-deep10k-seed0,dynunet,current,24,2400,23.023685287684202,5.11854887008667e-06,0.453020915389061,809.234629496932,8311522816.0,11723079680.0
dynunet-deep10k-seed0,dynunet,current,25,2500,23.036661129444838,7.301568984985352e-07,0.45478905737400055,832.7264727205038,8311522816.0,11723079680.0
dynunet-deep10k-seed0,dynunet,current,26,2600,23.049813006073236,8.717179298400879e-07,0.4533856734633446,856.2331792190671,8311522816.0,11723079680.0
dynunet-deep10k-seed0,dynunet,current,27,2700,23.045264970511198,8.493661880493164e-07,0.47269485890865326,879.7339554056525,8311522816.0,11723079680.0
dynunet-deep10k-seed0,dynunet,current,28,2800,23.070973351597786,8.009374141693115e-07,0.4671630859375,903.2797202058136,8311522816.0,11723079680.0
dynunet-deep10k-seed0,dynunet,current,29,2900,23.06706464290619,7.972121238708496e-07,0.4608100764453411,926.8161286078393,8311522816.0,11723079680.0
dynunet-deep10k-seed0,dynunet,current,30,3000,23.03741070255637,73.56398455426097,0.5013268254697323,1023.8805151693523,8311522816.0,11723079680.0
dynunet-deep10k-seed0,dynunet,current,31,3100,22.897235333919525,8.009374141693115e-07,0.43357304111123085,1047.2840845026076,8311522816.0,11723079680.0
dynunet-deep10k-seed0,dynunet,current,32,3200,22.926357846707106,7.301568984985352e-07,0.46896614879369736,1070.6458091028035,8311522816.0,11723079680.0
dynunet-deep10k-seed0,dynunet,current,33,3300,23.011340465396643,7.264316082000732e-07,0.45358703285455704,1094.1282006651163,8311522816.0,11723079680.0
dynunet-deep10k-seed0,dynunet,current,34,3400,23.0435594022274,8.717179298400879e-07,0.469473734498024,1117.6274861618876,8311522816.0,11723079680.0
dynunet-deep10k-seed0,dynunet,current,35,3500,23.059991151094437,7.487833499908447e-07,0.468385249376297,1141.1591543927789,8311522816.0,11723079680.0
dynunet-deep10k-seed0,dynunet,current,36,3600,23.05331490933895,1.0505318641662598e-06,0.4571085721254349,1164.6829696558416,8311522816.0,11723079680.0
dynunet-deep10k-seed0,dynunet,current,37,3700,23.029426097869873,7.7858567237854e-07,0.47072259709239006,1188.1716501414776,8311522816.0,11723079680.0
dynunet-deep10k-seed0,dynunet,current,38,3800,23.029542446136475,8.307397365570068e-07,0.4524981863796711,1211.6742534004152,8311522816.0,11723079680.0
dynunet-deep10k-seed0,dynunet,current,39,3900,23.147086165845394,7.487833499908447e-07,0.46396172419190407,1235.2760158628225,8311522816.0,11723079680.0
dynunet-deep10k-seed0,dynunet,current,40,4000,23.02146290242672,74.81810216978192,0.49276356399059296,1333.5818400084972,8311522816.0,11723079680.0
dynunet-deep10k-seed0,dynunet,current,41,4100,22.879001945257187,7.748603820800781e-07,0.42077039182186127,1356.9584650918841,8311522816.0,11723079680.0
dynunet-deep10k-seed0,dynunet,current,42,4200,22.959351561963558,6.549060344696045e-06,0.47171733528375626,1380.340426184237,8311522816.0,11723079680.0
dynunet-deep10k-seed0,dynunet,current,43,4300,23.010141868144274,9.94652509689331e-07,0.4714840464293957,1403.8243368342519,8311522816.0,11723079680.0
dynunet-deep10k-seed0,dynunet,current,44,4400,23.042503233999014,6.51925802230835e-07,0.4574359990656376,1427.3410534448922,8311522816.0,11723079680.0
dynunet-deep10k-seed0,dynunet,current,45,4500,23.06481583043933,6.817281246185303e-07,0.4798571988940239,1450.8654480949044,8311522816.0,11723079680.0
dynunet-deep10k-seed0,dynunet,current,46,4600,23.027085177600384,1.0207295417785645e-06,0.47334639355540276,1474.3746025003493,8311522816.0,11723079680.0
dynunet-deep10k-seed0,dynunet,current,47,4700,23.018849462270737,1.169741153717041e-06,0.45569078624248505,1497.8803670406342,8311522816.0,11723079680.0
dynunet-deep10k-seed0,dynunet,current,48,4800,22.997602999210358,7.301568984985352e-07,0.4774082638323307,1521.3359522484243,8311522816.0,11723079680.0
dynunet-deep10k-seed0,dynunet,current,49,4900,23.00349471345544,1.4193356037139893e-06,0.4612806364893913,1544.8191901482642,8311522816.0,11723079680.0
dynunet-deep10k-seed0,dynunet,current,50,5000,23.086694419384003,73.81341576948762,0.5076161213219166,1642.1828518807888,8311522816.0,11723079680.0
dynunet-deep10k-seed0,dynunet,current,51,5100,22.940788876265287,1.0505318641662598e-06,0.43786711245775223,1665.6358693800867,8311522816.0,11723079680.0
dynunet-deep10k-seed0,dynunet,current,52,5200,22.986859258264303,7.599592208862305e-07,0.4711347408592701,1689.0625151395798,8311522816.0,11723079680.0
dynunet-deep10k-seed0,dynunet,current,53,5300,23.01154700294137,8.530914783477783e-07,0.46821657195687294,1712.5475130788982,8311522816.0,11723079680.0
dynunet-deep10k-seed0,dynunet,current,54,5400,23.019265104085207,6.966292858123779e-07,0.4577210769057274,1736.0372244529426,8311522816.0,11723079680.0
dynunet-focal05-seed0,dynunet,current,1,100,23.342883050441742,97.79125368967652,0.4362180083990097,121.13417458534241,8171400704.0,11270094848.0
dynunet-focal05-seed0,dynunet,current,2,200,22.6823847964406,7.353723049163818e-06,0.4195161983370781,144.25743858888745,8171400704.0,11270094848.0
dynunet-focal05-seed0,dynunet,current,3,300,22.76917690783739,6.332993507385254e-07,0.5071363486349583,167.44796000048518,8171400704.0,11270094848.0
dynunet-focal05-seed0,dynunet,current,4,400,22.954173855483532,1.087784767150879e-06,0.4589524231851101,190.911309376359,8171400704.0,11270094848.0
dynunet-focal05-seed0,dynunet,current,5,500,22.8584248945117,9.201467037200928e-07,0.45653242617845535,214.23094287142158,8171400704.0,11270094848.0
dynunet-focal05-seed0,dynunet,current,6,600,22.85130861029029,1.169741153717041e-06,0.4678786098957062,237.54090132936835,8171400704.0,11270094848.0
dynunet-focal05-seed0,dynunet,current,7,700,22.845679346472025,7.115304470062256e-07,0.4696108140051365,260.85668598487973,8171400704.0,11270094848.0
dynunet-focal05-seed0,dynunet,current,8,800,22.851233761757612,8.530914783477783e-07,0.4786330386996269,284.1796060986817,8171400704.0,11270094848.0
dynunet-focal05-seed0,dynunet,current,9,900,22.857204269617796,8.195638656616211e-07,0.4794851690530777,307.5173425748944,8171400704.0,11270094848.0
dynunet-focal05-seed0,dynunet,current,10,1000,22.87109835073352,70.5555709078908,0.5140147134661674,401.42549269646406,8171400704.0,11270094848.0
dynunet-focal05-seed0,dynunet,current,11,1100,22.748915620148182,1.259148120880127e-06,0.44214699044823647,424.69361701607704,8171400704.0,11270094848.0
dynunet-focal05-seed0,dynunet,current,12,1200,22.82034019380808,8.009374141693115e-07,0.451694056391716,447.95807664096355,8171400704.0,11270094848.0
dynunet-focal05-seed0,dynunet,current,13,1300,22.862611163407564,6.183981895446777e-07,0.45688213407993317,471.2744074165821,8171400704.0,11270094848.0
dynunet-focal05-seed0,dynunet,current,14,1400,22.88436346128583,3.1813979148864746e-06,0.4801461324095726,494.61777249723673,8171400704.0,11270094848.0
dynunet-focal05-seed0,dynunet,current,15,1500,22.908835120499134,9.387731552124023e-07,0.4804515838623047,518.0096653737128,8171400704.0,11270094848.0
dynunet-focal05-seed0,dynunet,current,16,1600,22.88364500924945,9.313225746154785e-07,0.46936193853616714,541.3758146651089,8171400704.0,11270094848.0
dynunet-focal05-seed0,dynunet,current,17,1700,22.888986364006996,6.817281246185303e-07,0.47976088896393776,564.7365115322173,8171400704.0,11270094848.0
dynunet-focal05-seed0,dynunet,current,18,1800,22.899245277047157,8.903443813323975e-07,0.4604537859559059,588.1177121140063,8171400704.0,11270094848.0
dynunet-focal05-seed0,dynunet,current,19,1900,22.891175471246243,1.0207295417785645e-06,0.46840566396713257,611.4715818837285,8171400704.0,11270094848.0
dynunet-focal05-seed0,dynunet,current,20,2000,22.894506368786097,71.95129975304008,0.5134174302220345,706.7882684394717,8171400704.0,11270094848.0
dynunet-focal05-seed0,dynunet,current,21,2100,22.914577640593052,9.126961231231689e-07,0.4310290925204754,730.2213869355619,8171400704.0,11270094848.0
dynunet-focal05-seed0,dynunet,current,22,2200,22.81893863156438,1.039355993270874e-06,0.45968663319945335,753.4729444384575,8171400704.0,11270094848.0
dynunet-focal05-seed0,dynunet,current,23,2300,22.864266633987427,9.499490261077881e-07,0.457140039652586,776.7990970052779,8171400704.0,11270094848.0
dynunet-focal05-seed0,dynunet,current,24,2400,22.8930248580873,8.344650268554688e-07,0.4588312990963459,800.155430726707,8171400704.0,11270094848.0
dynunet-focal05-seed0,dynunet,current,25,2500,22.90327950567007,7.860362529754639e-07,0.47284117713570595,823.5195708535612,8171400704.0,11270094848.0
dynunet-focal05-seed0,dynunet,current,26,2600,22.9098866507411,8.866190910339355e-07,0.4826049469411373,846.9045517891645,8171400704.0,11270094848.0
dynunet-focal05-seed0,dynunet,current,27,2700,22.89283885806799,7.934868335723877e-07,0.47286979481577873,870.282382324338,8171400704.0,11270094848.0
dynunet-focal05-seed0,dynunet,current,28,2800,22.884885523468256,8.791685104370117e-07,0.4845466613769531,893.6420680321753,8171400704.0,11270094848.0
dynunet-focal05-seed0,dynunet,current,29,2900,22.896684911102057,2.2277235984802246e-06,0.4679849296808243,917.0259638093412,8171400704.0,11270094848.0
dynunet-focal05-seed0,dynunet,current,30,3000,22.88074654340744,70.47115924209356,0.49872468039393425,1010.8482336960733,8171400704.0,11270094848.0
dynunet-focal05-seed0,dynunet,current,31,3100,22.759161192923784,8.903443813323975e-07,0.42656271904706955,1034.1108430922031,8171400704.0,11270094848.0
dynunet-focal05-seed0,dynunet,current,32,3200,22.827945418655872,7.897615432739258e-07,0.4703955426812172,1057.3670700490475,8171400704.0,11270094848.0
dynunet-focal05-seed0,dynunet,current,33,3300,22.848859399557114,9.797513484954834e-07,0.4607129842042923,1080.6884769685566,8171400704.0,11270094848.0
dynunet-focal05-seed0,dynunet,current,34,3400,22.883561298251152,8.67992639541626e-07,0.46422988548874855,1104.0349000543356,8171400704.0,11270094848.0
dynunet-focal05-seed0,dynunet,current,35,3500,22.881342459470034,7.897615432739258e-07,0.4718443676829338,1127.3826108127832,8171400704.0,11270094848.0
dynunet-focal05-seed0,dynunet,current,36,3600,22.86883444711566,1.2926757335662842e-06,0.44986362382769585,1150.725156802684,8171400704.0,11270094848.0
dynunet-focal05-seed0,dynunet,current,37,3700,22.88526852056384,7.078051567077637e-07,0.4634757302701473,1174.0626405477524,8171400704.0,11270094848.0
dynunet-focal05-seed0,dynunet,current,38,3800,22.879954859614372,8.419156074523926e-07,0.46421245113015175,1197.4084459803998,8171400704.0,11270094848.0
dynunet-focal05-seed0,dynunet,current,39,3900,23.048255212605,8.046627044677734e-07,0.4565914236009121,1220.9233005531132,8171400704.0,11270094848.0
dynunet-focal05-seed0,dynunet,current,40,4000,22.874835647642612,71.93191333860159,0.4602086804807186,1316.1886916719377,8171400704.0,11270094848.0
dynunet-focal05-seed0,dynunet,current,41,4100,22.83663472160697,1.2069940567016602e-06,0.46075694635510445,1339.4900641813874,8171400704.0,11270094848.0
dynunet-focal05-seed0,dynunet,current,42,4200,22.798388544470072,4.380941390991211e-06,0.4546574130654335,1362.7512474507093,8171400704.0,11270094848.0
dynunet-focal05-seed0,dynunet,current,43,4300,22.831994209438562,6.92903995513916e-07,0.4591244049370289,1386.0398611426353,8171400704.0,11270094848.0
dynunet-focal05-seed0,dynunet,current,44,4400,22.875383730977774,1.087784767150879e-06,0.4591161347925663,1409.3764476627111,8171400704.0,11270094848.0
dynunet-focal05-seed0,dynunet,current,45,4500,22.879883002489805,1.0319054126739502e-06,0.4560006633400917,1432.717653464526,8171400704.0,11270094848.0
dynunet-focal05-seed0,dynunet,current,46,4600,22.903980188071728,9.611248970031738e-07,0.4755054675042629,1456.0795653164387,8171400704.0,11270094848.0
dynunet-focal05-seed0,dynunet,current,47,4700,22.90118169039488,7.413327693939209e-07,0.4778282530605793,1479.4581579975784,8171400704.0,11270094848.0
dynunet-focal05-seed0,dynunet,current,48,4800,22.892951492220163,8.195638656616211e-07,0.4560856856405735,1502.8311830721796,8171400704.0,11270094848.0
dynunet-focal05-seed0,dynunet,current,49,4900,22.89231438562274,8.67992639541626e-07,0.4615087918937206,1526.1817728094757,8171400704.0,11270094848.0
dynunet-focal05-seed0,dynunet,current,50,5000,22.8963212184608,71.98479137197137,0.4999057948589325,1621.526546023786,8171400704.0,11270094848.0
dynunet-focal05-seed0,dynunet,current,51,5100,22.748307313770056,8.605420589447021e-07,0.4209146909415722,1644.7794184349477,8171400704.0,11270094848.0
dynunet-focal05-seed0,dynunet,current,52,5200,22.81783725693822,1.344829797744751e-06,0.46011561900377274,1668.0199425853789,8171400704.0,11270094848.0
dynunet-focal05-seed0,dynunet,current,53,5300,22.847053956240416,5.487352609634399e-06,0.45698075369000435,1691.3292943499982,8171400704.0,11270094848.0
dynunet-focal05-seed0,dynunet,current,54,5400,22.869947966188192,9.387731552124023e-07,0.4747721664607525,1714.6583197042346,8171400704.0,11270094848.0
dynunet-focal05-seed0,dynunet,current,55,5500,22.89594277739525,7.413327693939209e-07,0.4523243084549904,1738.0312366485596,8171400704.0,11270094848.0
dynunet-focal10-seed0,dynunet,current,1,100,23.49451857060194,98.38012635707855,0.5252810716629028,121.87468132004142,8171400704.0,11270094848.0
dynunet-focal10-seed0,dynunet,current,2,200,22.635063521564007,7.82310962677002e-06,0.42105232551693916,145.03961439803243,8171400704.0,11270094848.0
dynunet-focal10-seed0,dynunet,current,3,300,22.69860978424549,6.023794412612915e-06,0.4690796099603176,168.16116164252162,8171400704.0,11270094848.0
dynunet-focal10-seed0,dynunet,current,4,400,22.903720267117023,9.201467037200928e-07,0.4382166229188442,191.5361719802022,8171400704.0,11270094848.0
dynunet-focal10-seed0,dynunet,current,5,500,22.785941630601883,1.214444637298584e-06,0.4578283354640007,214.76267669722438,8171400704.0,11270094848.0
dynunet-focal10-seed0,dynunet,current,6,600,22.81112426146865,3.0994415283203125e-06,0.4740236885845661,238.0352268218994,8171400704.0,11270094848.0
dynunet-focal10-seed0,dynunet,current,7,700,22.81436101719737,9.08970832824707e-07,0.4435659274458885,261.325787961483,8171400704.0,11270094848.0
dynunet-focal10-seed0,dynunet,current,8,800,22.78937317058444,3.721565008163452e-06,0.43989887088537216,284.5608952268958,8171400704.0,11270094848.0
dynunet-focal10-seed0,dynunet,current,9,900,22.802422378212214,6.92903995513916e-07,0.4415653310716152,307.8052078932524,8171400704.0,11270094848.0
dynunet-focal10-seed0,dynunet,current,10,1000,22.80597662180662,72.38617026805878,0.49515974149107933,403.4410421214998,8171400704.0,11270094848.0
dynunet-focal10-seed0,dynunet,current,11,1100,22.719538312405348,5.368143320083618e-06,0.423269908875227,426.66080809384584,8171400704.0,11270094848.0
dynunet-focal10-seed0,dynunet,current,12,1200,22.773313730955124,9.015202522277832e-07,0.45241615921258926,449.85922791063786,8171400704.0,11270094848.0
dynunet-focal10-seed0,dynunet,current,13,1300,22.786514583975077,1.0207295417785645e-06,0.44114669039845467,473.10021828114986,8171400704.0,11270094848.0
dynunet-focal10-seed0,dynunet,current,14,1400,22.794027410447598,7.338821887969971e-07,0.4351586811244488,496.33745335415006,8171400704.0,11270094848.0
dynunet-focal10-seed0,dynunet,current,15,1500,22.804409485310316,7.897615432739258e-07,0.45319486409425735,519.5792353637516,8171400704.0,11270094848.0
dynunet-focal10-seed0,dynunet,current,16,1600,22.80989258736372,1.1101365089416504e-06,0.466094296425581,542.8448257297277,8171400704.0,11270094848.0
dynunet-focal10-seed0,dynunet,current,17,1700,22.811099123209715,3.848224878311157e-06,0.44750044494867325,566.1241630837321,8171400704.0,11270094848.0
dynunet-focal10-seed0,dynunet,current,18,1800,22.822796870023012,1.0132789611816406e-06,0.44656289741396904,589.3966336995363,8171400704.0,11270094848.0
dynunet-focal10-seed0,dynunet,current,19,1900,22.8260041102767,7.599592208862305e-07,0.4430372565984726,612.6712558306754,8171400704.0,11270094848.0
