run_id,model,invocation_number,action,status,wall_seconds,allocated_gpu_hours
dynunet-control10k-seed0,dynunet,1,preprocess,completed,28.783501863479614,0.0
dynunet-long30k-seed0,dynunet,1,preprocess,completed,28.829469203948975,0.0
dynunet-fine10k-seed0,dynunet,1,preprocess,completed,37.614110708236694,0.0
